VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
False,0,6,5,0,1,-0.05999999
True,14,7,4,0,1,6.93
False,0,23,4,0,2,-0.23
True,11,22,0,4,3,5.28
True,17,15,4,0,2,8.35
True,11,8,7,0,0,5.42
True,3,19,0,9,1,1.31
False,0,12,1,6,2,-0.12
True,7,20,10,1,2,3.3
False,0,16,6,0,1,-0.16
True,7,17,5,0,3,3.33
True,5,18,5,0,1,2.32
False,0,11,5,0,0,-0.11
True,8,17,5,0,3,3.83
False,0,10,8,0,1,-0.09999999
True,7,25,6,3,3,3.25
True,12,38,0,8,2,5.62
False,0,8,0,5,1,-0.07999999
True,15,14,3,1,1,7.36
True,5,30,4,3,2,2.2
False,0,22,0,8,1,-0.22
True,20,12,4,0,1,9.88
True,3,15,3,5,1,1.35
False,0,33,2,12,1,-0.33
False,0,31,3,3,1,-0.31
False,0,32,2,6,5,-0.32
True,8,23,4,4,1,3.77
True,7,27,5,1,1,3.23
True,10,21,3,7,1,4.79
True,3,12,6,0,3,1.38
True,12,9,9,0,1,5.91
True,8,17,2,6,3,3.83
True,8,25,4,4,1,3.75
True,13,25,2,7,2,6.25
True,17,5,3,2,1,8.45
True,3,20,1,8,2,1.3
True,10,15,0,8,1,4.85
True,17,5,5,0,1,8.45
False,0,12,4,0,2,-0.12
False,0,34,4,2,1,-0.3399999
True,7,16,5,1,2,3.34
True,4,11,7,0,1,1.89
True,2,20,5,2,1,0.8
False,0,14,4,1,2,-0.14
True,16,4,3,1,1,7.96
True,15,14,6,2,1,7.36
True,5,28,0,7,6,2.22
True,9,37,0,6,4,4.13
True,11,10,4,1,2,5.4
True,2,10,6,0,1,0.9
True,5,16,5,2,2,2.34
True,11,10,4,1,1,5.4
False,0,20,4,0,1,-0.2
True,16,12,4,0,3,7.88
True,14,15,2,3,4,6.85
True,9,13,4,1,1,4.37
True,11,9,3,1,1,5.41
False,0,38,0,8,0,-0.3799999
False,0,7,4,0,2,-0.06999999
True,12,29,1,4,1,5.71
True,4,8,8,0,1,1.92
False,0,25,3,2,1,-0.25
False,0,12,0,4,1,-0.12
True,11,8,4,1,1,5.42
True,10,6,6,0,0,4.94
True,16,9,5,0,2,7.91
True,10,15,4,1,1,4.85
True,6,13,5,0,2,2.87
True,16,13,5,0,2,7.87
False,0,19,0,7,3,-0.19
True,1,10,10,0,1,0.4
True,12,5,4,0,1,5.95
False,0,12,0,6,2,-0.12
False,0,7,3,4,0,-0.06999999
True,3,26,2,8,2,1.24
True,10,21,6,2,1,4.79
True,5,34,0,7,1,2.16
True,6,77,2,4,2,2.23
True,16,3,3,0,1,7.97
True,2,12,0,8,2,0.88
True,11,21,0,8,1,5.29
True,5,24,5,1,2,2.26
False,0,24,3,5,1,-0.24
True,8,14,2,8,0,3.86
True,3,24,2,5,2,1.26
False,0,13,5,1,1,-0.13
True,16,26,3,3,2,7.74
True,4,13,5,0,1,1.87
False,0,23,0,5,1,-0.23
False,0,35,2,14,4,-0.3499999
True,16,31,1,5,1,7.69
False,0,10,6,1,1,-0.09999999
False,0,18,6,1,1,-0.18
False,0,15,4,0,1,-0.15
True,12,16,5,1,2,5.84
True,10,10,5,0,0,4.9
True,10,22,0,9,1,4.78
True,4,22,1,12,2,1.78
True,11,27,7,3,1,5.23
True,2,10,6,2,1,0.9
True,18,6,4,0,1,8.94
False,0,18,0,8,3,-0.18
True,7,19,7,0,0,3.31
True,15,19,0,5,4,7.31
False,0,17,4,0,0,-0.17
True,2,23,4,2,4,0.77
False,0,12,0,7,2,-0.12
False,0,15,0,7,2,-0.15
True,8,20,2,3,2,3.8
True,7,23,0,6,2,3.27
False,0,20,0,4,1,-0.2
False,0,7,7,0,1,-0.06999999
True,9,10,4,0,2,4.4
False,0,44,0,10,3,-0.4399998
True,13,14,5,2,1,6.36
False,0,23,5,1,1,-0.23
True,2,17,5,1,2,0.83
False,0,13,0,5,2,-0.13
True,4,23,4,4,1,1.77
True,11,14,6,1,1,5.36
False,0,16,3,0,0,-0.16
True,15,12,6,1,2,7.38
True,11,9,4,1,3,5.41
False,0,13,8,1,2,-0.13
True,10,6,4,1,1,4.94
True,5,16,0,10,1,2.34
True,16,84,1,7,5,7.16
True,1,16,6,0,1,0.34
True,10,8,4,3,0,4.92
True,6,8,8,0,1,2.92
True,11,31,3,6,3,5.19
True,11,12,3,3,0,5.38
True,2,40,6,0,3,0.6000001
False,0,4,4,0,0,-0.04
True,7,22,5,1,2,3.28
True,7,12,4,2,1,3.38
True,8,24,0,8,2,3.76
False,0,11,5,2,1,-0.11
True,7,21,4,2,1,3.29
True,5,13,6,0,2,2.37
True,9,15,4,4,2,4.35
True,7,9,6,2,1,2.090001
False,0,9,7,0,1,-0.08999999
True,13,5,3,0,1,6.45
False,0,6,6,0,0,-0.05999999
False,0,18,0,5,2,-0.18
False,0,14,4,0,1,-0.14
False,0,24,1,11,2,-0.24
False,0,7,5,0,1,-0.06999999
False,0,20,0,7,2,-0.2
True,9,41,4,5,1,4.09
True,1,18,4,0,2,0.32
True,14,15,5,0,2,6.85
False,0,17,3,3,2,-0.17
True,4,39,3,10,3,1.61
True,3,6,6,0,1,1.44
True,4,22,6,0,1,1.78
True,15,20,5,2,4,7.3
False,0,16,7,1,1,-0.16
False,0,41,0,4,3,-0.4099999
False,0,9,5,2,1,-0.08999999
False,0,20,0,4,2,-0.2
True,13,17,3,2,3,6.33
True,8,11,6,0,1,3.89
False,0,6,5,0,0,-0.05999999
True,11,12,3,3,1,5.38
True,10,15,0,7,1,4.85
False,0,8,5,1,1,-0.07999999
True,16,9,4,0,2,7.91
True,9,10,5,0,1,4.4
True,11,20,0,7,0,5.3
