VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
False,0,9,5,0,1,-0.08999999
False,0,15,4,0,3,-0.15
False,0,9,3,0,0,-0.08999999
True,8,21,4,0,1,3.71
False,0,12,3,0,1,-0.12
False,0,14,1,1,2,-0.14
False,0,12,2,0,1,-0.12
False,0,8,2,0,0,-0.07999999
True,6,40,0,6,1,2.61
True,5,7,4,0,1,2.44
False,0,32,0,3,1,-0.32
False,0,7,7,0,1,-0.06999999
True,8,27,3,0,3,3.56
True,4,13,0,4,1,1.88
False,0,7,3,0,0,-0.06999999
False,0,5,4,0,1,-0.05
False,0,8,4,0,1,-0.07999999
False,0,15,4,0,1,-0.15
False,0,12,4,0,1,-0.12
False,0,12,4,0,1,-0.12
True,3,19,0,7,1,1.32
False,0,10,9,0,0,-0.09999999
False,0,4,3,0,0,-0.04
True,3,12,0,6,1,1.39
True,2,8,2,3,1,0.93
False,0,28,1,6,4,-0.28
False,0,20,4,1,3,-0.2
False,0,34,0,4,2,-0.3399999
False,0,78,1,2,1,-0.7799996
False,0,2,2,0,0,-0.02
False,0,11,0,6,1,-0.11
False,0,21,0,5,1,-0.21
False,0,23,5,0,1,-0.23
True,14,24,0,4,4,6.77
False,0,17,1,5,2,-0.17
False,0,23,1,4,1,-0.23
True,7,13,5,0,1,3.38
False,0,26,2,0,2,-0.26
False,0,12,4,0,1,-0.12
True,2,26,0,4,2,0.5700001
True,17,40,0,11,4,7.84
False,0,37,0,1,3,-0.6399997
True,8,10,6,0,1,3.91
True,2,18,5,0,4,0.83
True,8,15,4,0,1,3.86
False,0,16,4,0,2,-0.16
False,0,9,4,0,1,-0.08999999
False,0,29,0,6,2,-0.29
False,0,22,0,8,4,-0.22
False,0,26,5,0,4,-0.26
False,0,10,5,1,0,-0.09999999
False,0,5,3,0,1,-0.05
True,6,24,0,7,2,2.77
False,0,18,5,0,2,-0.18
False,0,19,0,4,1,-0.28
True,13,17,4,0,1,6.34
False,0,22,4,0,1,-0.22
True,4,12,0,7,1,1.89
True,17,17,0,6,1,8.34
False,0,20,2,1,1,-0.2
False,0,23,0,4,2,-0.23
True,2,20,0,4,1,0.81
True,6,7,6,0,2,2.94
False,0,9,3,0,1,-0.08999999
True,6,44,0,6,4,2.57
False,0,13,3,1,2,-0.13
True,10,23,5,0,1,4.78
False,0,18,4,0,1,-0.3599999
True,11,13,0,4,2,5.38
False,0,22,2,2,3,-0.22
False,0,13,5,0,2,-0.13
True,10,16,3,0,1,4.85
False,0,12,4,0,2,-0.21
False,0,8,2,0,2,-0.07999999
True,6,13,7,1,2,2.88
False,0,5,3,0,2,-0.05
False,0,18,0,7,1,-0.18
False,0,92,0,3,5,-1.639999
False,0,15,5,0,1,-0.15
False,0,7,2,2,2,-0.06999999
False,0,7,7,0,0,-0.06999999
False,0,31,2,3,2,-0.3999999
False,0,12,2,1,1,-0.12
False,0,40,5,0,1,-0.4899998
True,4,4,4,0,0,1.97
False,0,21,4,0,1,-0.21
False,0,11,3,0,2,-0.11
False,0,24,0,5,2,-0.24
True,2,11,5,1,2,0.9
False,0,20,3,1,2,-0.2
False,0,12,4,0,1,-0.12
False,0,14,2,2,1,-0.14
False,0,8,5,1,2,-1.949999
True,11,9,7,0,1,5.42
False,0,4,2,0,0,-0.04
True,3,6,6,0,1,1.45
True,11,22,0,5,1,4.93
True,9,14,4,0,2,4.37
True,5,25,0,9,3,2.17
True,9,7,5,0,1,4.44
True,5,23,0,5,3,2.28
False,0,41,3,0,3,-0.4099999
False,0,17,3,0,1,-0.17
False,0,14,4,0,1,-0.14
True,3,20,3,2,1,1.31
False,0,39,1,5,5,-0.4799998
False,0,5,4,0,2,-0.05
False,0,21,5,0,1,-0.21
False,0,19,3,1,3,-0.29
True,3,16,7,0,1,1.35
True,3,45,0,4,1,1.06
True,8,9,5,0,2,3.92
True,6,21,0,4,1,2.8
False,0,17,2,1,1,-0.17
False,0,10,5,0,1,-0.09999999
True,9,6,5,0,1,4.45
False,0,11,2,1,1,-0.11
False,0,14,0,3,3,-0.14
True,4,8,5,0,1,1.93
False,0,8,3,0,1,-0.07999999
False,0,9,4,0,1,-0.08999999
False,0,21,0,4,3,-0.21
False,0,32,4,0,4,-0.4099999
False,0,16,0,5,1,-0.16
True,3,17,6,0,2,1.34
False,0,16,0,3,1,-0.16
False,0,7,0,3,1,-0.06999999
True,15,27,0,6,2,7.24
False,0,23,5,0,1,-0.32
False,0,4,0,2,2,-0.14
True,1,41,0,7,3,0.1000001
True,10,12,5,0,1,4.89
True,11,9,0,5,2,5.42
False,0,18,1,3,1,-0.18
True,4,38,4,0,5,1.36
False,0,14,3,0,0,-0.6799999
False,0,2,2,0,0,-0.02
True,7,8,3,3,1,3.43
True,13,48,0,7,3,5.94
False,0,35,0,9,1,-0.3499999
True,6,28,2,3,1,2.73
True,8,30,2,6,6,3.71
False,0,25,4,0,2,-0.4299999
True,3,7,5,0,1,1.44
True,7,43,2,8,2,2.99
False,0,11,4,0,1,-0.11
False,0,9,4,0,1,-0.08999999
True,2,12,7,0,1,0.89
True,8,11,6,0,1,3.9
False,0,11,2,0,1,-0.11
False,0,5,4,0,0,-0.05
False,0,12,4,0,1,-0.21
True,4,21,0,6,0,1.8
False,0,25,4,1,2,-0.25
False,0,12,0,2,2,-0.12
False,0,20,6,0,2,-0.29
False,0,9,3,0,3,-0.08999999
False,0,16,3,0,1,-0.6099999
False,0,13,0,3,1,-0.13
False,0,23,4,0,3,-0.4999998
True,4,15,4,0,1,1.86
False,0,29,0,5,1,-0.29
False,0,22,1,0,6,-0.22
True,1,10,4,0,1,0.41
False,0,14,0,5,2,-0.14
False,0,40,1,4,6,-0.9399996
False,0,16,0,3,3,-0.16
False,0,51,2,4,2,-0.5099998
True,1,15,5,0,1,0.36
False,0,7,4,0,1,-0.06999999
False,0,10,4,0,2,-0.09999999
True,12,13,1,6,2,5.88
False,0,20,0,3,4,-0.2
True,15,15,0,5,1,7.36
False,0,41,2,0,1,-0.4999998
False,0,17,3,0,2,-0.17
False,0,37,1,3,1,-0.4599999
False,0,22,5,0,1,-0.6699998
False,0,25,0,4,2,-0.25
False,0,20,0,5,3,-0.2
True,12,11,6,0,1,5.9
True,2,87,0,7,2,-0.1299994
True,4,17,5,0,1,1.84
True,3,14,4,0,3,1.37
False,0,7,4,0,1,-0.06999999
True,1,26,5,0,3,0.25
True,6,14,4,0,1,2.87
False,0,21,3,1,2,-0.21
False,0,11,3,0,1,-0.11
False,0,9,2,0,1,-0.08999999
False,0,10,3,0,1,-0.09999999
False,0,8,0,4,1,-0.07999999
False,0,23,3,1,2,-0.32
True,8,14,4,0,1,3.87
False,0,13,4,0,3,-0.13
True,7,10,0,4,2,3.41
False,0,17,0,12,1,-0.17
False,0,7,4,0,1,-0.06999999
True,15,100,0,7,1,6.510001
False,0,11,6,0,1,-0.11
False,0,11,4,0,2,-0.11
True,10,6,6,0,0,4.95
True,1,16,5,0,4,0.35
False,0,5,4,0,1,-0.05
False,0,19,3,1,3,-0.4699999
False,0,15,2,1,1,-0.15
False,0,12,3,0,1,-0.12
False,0,7,5,0,1,-0.06999999
True,12,27,3,2,4,5.74
True,1,8,6,0,1,0.43
False,0,19,0,6,2,-0.19
False,0,38,0,7,2,-0.4699998
False,0,16,3,0,4,-0.16
False,0,24,0,4,2,-0.24
False,0,24,0,4,4,-0.24
False,0,30,3,0,3,-0.4799998
True,1,6,5,0,1,0.45
True,20,12,0,5,1,9.89
False,0,14,5,0,1,-0.14
False,0,16,5,0,2,-0.16
True,1,17,8,1,1,0.34
False,0,40,1,2,3,-0.5799999
True,5,22,0,7,2,2.29
True,8,7,0,7,1,3.94
False,0,12,3,1,2,-0.12
True,2,12,4,1,2,0.89
False,0,10,4,0,2,-0.09999999
True,10,15,0,7,2,4.86
False,0,17,3,2,5,-0.17
False,0,10,2,1,1,-0.09999999
False,0,10,4,0,4,-0.3
True,7,9,3,3,2,3.42
False,0,21,0,6,1,-0.3
True,4,17,5,0,1,1.84
False,0,25,3,0,3,-0.34
False,0,45,3,2,1,-1.35
False,0,9,0,7,1,-0.08999999
False,0,24,3,2,2,-0.24
False,0,28,3,0,1,-0.3699999
True,4,16,4,1,1,1.85
True,9,14,3,0,1,4.37
True,12,13,4,0,2,5.7
False,0,13,1,3,1,-0.13
False,0,7,2,0,1,-0.06999999
False,0,26,0,4,1,-0.26
False,0,24,0,2,4,-0.24
False,0,10,0,4,3,-0.09999999
True,16,8,0,7,1,7.93
True,15,28,4,0,3,7.23
True,1,20,5,0,1,0.22
True,1,15,6,0,2,0.36
False,0,15,5,0,2,-0.15
False,0,8,3,0,0,-0.07999999
False,0,4,4,0,1,-0.04
False,0,27,2,0,3,-0.27
True,5,11,6,0,1,2.4
False,0,31,0,4,1,-0.31
