VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,6,17,4,1,1,2.83
False,0,16,6,1,1,-0.16
True,5,13,7,1,1,2.37
True,12,34,3,4,2,5.66
True,10,7,4,0,1,4.93
True,14,20,3,3,3,6.8
False,0,12,5,0,2,-0.12
True,5,8,7,0,0,2.42
True,18,13,4,0,2,8.87
True,17,22,4,1,3,8.28
True,8,6,6,0,0,3.94
False,0,9,4,2,1,-0.08999999
True,10,28,3,3,2,4.72
False,0,24,5,1,2,-0.24
True,11,11,4,1,2,5.39
True,3,16,6,3,3,1.34
True,3,22,6,3,1,1.28
True,8,5,5,0,1,3.95
False,0,14,5,1,1,-0.14
False,0,6,5,1,0,-0.05999999
True,16,26,1,5,1,7.74
True,8,14,5,1,1,3.86
True,10,8,7,0,1,4.92
True,6,18,6,0,2,2.82
True,19,7,3,3,0,9.43
True,10,7,7,0,1,4.93
True,16,12,4,0,3,7.88
True,6,20,4,3,2,2.8
False,0,13,4,1,1,-0.13
True,18,4,4,0,1,8.96
True,4,15,4,2,1,1.85
True,7,13,7,2,0,3.37
True,20,23,1,4,1,9.77
True,5,20,4,3,1,2.3
True,6,7,6,0,0,2.93
False,0,9,5,0,2,-0.08999999
True,20,21,1,5,3,9.79
False,0,8,4,1,1,-0.07999999
False,0,30,6,3,3,-0.3
True,4,17,6,2,1,1.83
False,0,7,5,0,1,-0.06999999
True,18,18,3,3,2,8.82
False,0,11,6,0,1,-0.11
True,10,17,5,0,1,4.83
True,12,22,5,4,3,5.78
True,5,11,5,1,2,2.39
True,11,21,4,2,1,5.29
True,16,21,3,2,2,7.79
False,0,29,4,1,1,-0.29
False,0,5,5,0,0,-0.05
True,9,13,4,2,0,4.37
True,8,27,4,2,2,3.73
True,16,10,5,0,1,7.9
True,11,21,5,1,2,5.29
False,0,10,7,1,1,-0.09999999
True,5,37,4,2,1,2.13
False,0,9,6,0,1,-0.08999999
True,4,18,4,1,2,1.82
True,1,19,6,2,1,0.31
True,5,9,7,0,1,2.41
False,0,16,5,2,2,-0.16
True,7,17,5,3,0,3.33
True,7,7,5,0,2,3.43
True,17,3,3,0,1,8.47
True,6,24,4,2,3,2.76
False,0,13,5,1,2,-0.13
True,10,15,4,3,1,4.85
True,10,13,6,1,1,4.87
True,4,19,4,1,1,1.81
True,4,16,4,1,3,1.84
True,1,11,6,0,1,0.39
True,11,21,5,3,2,5.29
True,8,17,4,1,1,3.83
True,10,11,5,1,1,4.89
True,8,34,3,3,2,3.66
True,7,15,5,2,0,3.35
True,20,23,2,6,1,9.77
True,7,15,5,1,1,3.35
True,20,9,4,1,2,9.91
True,1,29,9,0,5,0.21
True,4,15,6,2,2,1.85
True,8,7,4,0,0,3.93
True,6,7,7,0,1,2.93
True,19,9,2,2,0,9.41
False,0,12,4,1,1,-0.12
True,10,14,4,1,2,4.86
True,16,26,3,3,4,7.74
True,7,16,6,2,1,3.34
False,0,24,5,0,2,-0.24
True,3,30,5,1,2,1.2
True,10,8,4,0,2,4.92
False,0,27,4,5,2,-0.27
True,10,24,5,3,0,4.76
True,6,22,4,1,4,2.78
False,0,10,5,0,2,-0.09999999
False,0,14,5,3,2,-0.14
False,0,12,5,0,1,-0.12
True,9,9,8,0,1,4.41
True,7,9,4,2,1,3.41
False,0,23,3,1,1,-0.23
False,0,4,4,0,0,-0.04
True,13,31,3,4,2,6.19
True,9,45,6,2,6,4.05
True,10,10,3,1,0,4.9
True,7,12,4,0,1,3.38
False,0,23,6,0,3,-0.23
True,19,8,3,1,2,9.42
True,8,15,5,1,1,3.85
True,8,16,5,1,2,3.84
True,8,13,5,1,2,3.87
False,0,24,5,2,3,-0.24
True,12,11,4,1,2,5.89
True,1,29,6,1,2,0.21
