VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,7,10,5,0,2,3.4
True,7,11,4,0,2,3.39
True,8,14,5,0,2,3.86
True,16,14,3,0,3,7.86
False,0,14,6,0,1,-0.14
False,0,40,5,0,4,-0.3999999
False,0,10,5,0,1,-0.09999999
False,0,14,5,0,1,-0.14
False,0,90,7,0,1,-0.8999994
False,0,25,5,0,0,-0.25
True,8,14,7,0,0,3.86
True,9,13,6,0,2,4.36
True,7,9,6,0,0,3.41
False,0,19,5,0,2,-0.19
False,0,21,4,0,3,-0.21
False,0,50,6,0,2,-0.4999998
False,0,50,5,0,1,-0.4999998
True,7,7,4,0,1,3.43
False,0,42,2,0,2,-0.4199999
True,7,25,4,0,1,3.25
False,0,76,6,0,3,-0.7599996
True,15,17,4,0,2,7.33
False,0,19,6,0,2,-0.19
False,0,69,4,0,2,-0.6899996
True,4,21,5,0,1,1.79
False,0,5,5,0,1,-0.05
False,0,62,4,0,1,-0.6199997
True,8,9,7,0,1,3.91
True,20,4,3,0,1,9.96
False,0,23,5,0,1,-0.23
True,9,10,6,0,1,4.4
True,12,12,5,0,2,5.88
True,13,9,5,0,1,6.41
True,10,10,4,0,2,4.9
True,7,31,6,0,2,3.19
False,0,36,5,0,1,-0.3599999
True,8,21,8,0,3,3.79
True,8,15,5,0,2,3.85
True,3,11,5,0,1,1.39
True,1,6,5,0,0,0.44
False,0,18,3,0,2,-0.18
True,1,40,6,0,2,-1.309999
True,9,30,5,0,2,4.2
True,11,9,3,0,0,5.41
True,3,15,6,0,2,1.35
True,13,5,5,0,0,6.45
True,9,25,8,0,2,4.25
True,9,28,4,0,3,4.22
False,0,14,6,0,1,-0.14
False,0,19,6,0,1,-0.19
True,8,17,4,0,2,3.83
False,0,21,6,0,2,-0.21
False,0,44,3,0,2,-0.4399998
True,4,11,5,0,1,1.89
True,5,20,6,0,1,2.3
False,0,52,4,0,2,-0.5199998
True,9,13,5,0,2,4.37
True,5,11,5,0,1,2.39
True,8,7,5,0,1,3.93
False,0,12,4,0,1,-0.12
True,10,11,6,0,0,4.89
True,6,23,7,0,1,2.77
True,14,12,5,0,3,6.88
False,0,26,5,0,2,-0.26
False,0,34,4,0,3,-0.3399999
True,6,17,5,0,1,2.83
True,10,5,4,0,1,4.95
True,12,25,3,0,2,5.75
True,12,7,5,0,0,5.93
True,3,18,5,0,1,1.32
True,18,9,4,0,2,8.91
True,3,20,5,0,3,1.3
False,0,40,4,0,1,-0.3999999
False,0,7,6,0,0,-0.06999999
True,1,15,7,0,1,0.35
True,19,4,4,0,1,9.46
False,0,23,5,0,1,-0.23
True,18,11,4,0,3,8.89
True,2,18,6,0,2,0.82
False,0,61,3,0,2,-0.6099997
True,2,13,5,0,2,0.87
True,8,8,5,0,1,3.92
True,9,14,5,0,1,4.36
False,0,11,5,0,1,-0.11
True,7,18,6,0,2,3.32
False,0,15,5,0,2,-0.15
False,0,34,5,0,1,-0.3399999
False,0,29,3,0,4,-0.29
True,13,46,5,0,4,6.04
True,2,32,7,0,3,0.6800001
True,3,12,8,0,1,1.38
True,6,23,6,0,1,2.77
False,0,31,7,0,1,-0.31
True,9,5,5,0,1,4.45
False,0,16,7,0,1,-0.16
True,10,10,5,0,1,4.9
False,0,30,5,0,2,-0.3
False,0,9,6,0,1,-0.08999999
True,10,28,5,0,3,4.72
True,11,15,5,0,2,5.35
False,0,28,7,0,3,-0.28
False,0,12,6,0,1,-0.12
True,7,24,6,0,1,3.26
True,12,25,5,0,4,5.75
True,3,9,6,0,2,1.41
False,0,35,4,0,5,-0.3499999
True,16,3,3,0,1,7.97
True,6,17,5,0,0,2.83
False,0,26,4,0,3,-0.26
True,10,16,6,0,2,4.84
True,3,10,6,0,1,1.4
True,8,5,5,0,0,3.95
False,0,26,5,0,1,-0.26
False,0,53,4,0,0,-0.5299998
True,4,10,5,0,1,1.9
False,0,13,4,0,2,-0.13
False,0,19,4,0,1,-0.19
True,7,34,6,0,1,3.16
False,0,30,5,0,3,-0.3
True,5,11,5,0,2,2.39
True,12,16,7,0,2,5.84
True,5,66,5,0,3,1.84
True,9,17,5,0,0,4.33
True,9,8,5,0,1,4.42
False,0,11,5,0,1,-0.11
False,0,11,5,0,2,-0.11
False,0,42,4,0,1,-0.4199999
True,5,27,6,0,1,2.23
True,3,40,5,0,3,1.1
False,0,23,5,0,2,-0.23
False,0,45,5,0,3,-0.4499998
True,13,21,4,0,3,6.29
True,1,8,6,0,1,0.42
True,3,11,11,0,0,1.39
True,5,19,6,0,1,2.31
True,7,14,5,0,3,3.36
False,0,24,3,0,1,-0.24
False,0,18,4,0,1,-0.18
True,3,48,6,0,3,1.02
False,0,12,5,0,1,-0.12
False,0,12,6,0,0,-0.12
False,0,40,5,0,2,-0.3999999
False,0,16,5,0,1,-0.16
True,10,30,4,0,3,4.7
False,0,36,6,0,2,-0.3599999
True,5,32,7,0,2,2.18
False,0,26,4,0,2,-0.26
False,0,11,4,0,0,-0.11
True,1,24,6,0,1,0.26
True,11,31,4,0,2,5.19
False,0,82,4,0,2,-0.8199995
True,10,7,5,0,1,4.93
True,19,21,4,0,4,9.29
False,0,26,4,0,3,-0.26
False,0,10,5,0,1,-0.09999999
True,11,17,4,0,4,5.33
False,0,13,4,0,1,-0.13
False,0,39,4,0,2,-0.3899999
True,8,26,6,0,2,3.74
True,2,20,7,0,1,0.8
False,0,14,4,0,2,-0.14
True,3,13,5,0,1,1.37
True,8,17,6,0,1,3.83
False,0,49,5,0,5,-0.4899998
False,0,6,6,0,0,-0.05999999
True,7,10,5,0,2,3.4
False,0,110,2,0,2,-1.099999
True,4,60,6,0,4,1.4
False,0,47,5,0,2,-0.4699998
True,11,12,5,0,1,5.38
True,12,4,4,0,0,5.96
False,0,9,3,0,1,-0.08999999
True,6,24,6,0,1,2.76
True,3,11,5,0,0,1.39
True,11,35,4,0,4,5.15
True,10,142,5,0,3,3.580001
True,17,25,3,0,4,8.25
True,6,18,5,0,3,2.82
True,15,17,5,0,4,7.33
True,8,10,6,0,2,3.9
True,11,7,4,0,1,5.43
