VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,20,94,5,0,1,9.06
True,15,141,4,0,4,6.09
True,20,77,6,0,1,9.23
True,16,47,5,0,1,6.02
True,9,22,8,0,1,4.28
True,19,16,4,0,0,9.34
True,20,20,4,0,2,9.8
True,10,114,5,0,5,3.86
True,15,149,8,0,2,6.01
True,16,8,8,0,0,7.92
True,20,77,5,0,3,9.23
True,18,96,3,0,2,8.04
True,17,39,4,0,5,8.11
True,20,56,8,0,3,9.44
True,14,24,4,0,4,6.76
True,12,81,5,0,3,5.19
True,16,71,5,0,2,5.78
True,13,30,5,0,3,6.2
True,20,105,4,0,1,8.95
True,15,98,6,0,1,6.52
True,19,116,6,0,1,8.34
True,13,82,5,0,2,5.68
True,20,93,6,0,2,9.07
True,20,54,8,0,1,9.46
True,20,36,4,0,2,9.64
True,15,6,6,0,1,5.93
True,8,111,5,0,0,2.89
True,20,40,4,0,1,9.6
True,16,54,6,0,3,7.46
True,15,79,7,0,1,6.71
True,20,129,6,0,2,8.71
True,19,144,7,0,1,5.04
True,12,124,5,0,3,4.76
True,20,41,5,0,3,8.08
True,20,7,7,0,0,9.93
True,17,11,3,0,3,6.88
True,14,11,5,0,0,5.38
True,16,23,5,0,0,6.26
True,12,81,7,0,3,5.19
True,7,49,7,0,0,3.01
True,13,26,7,0,2,6.24
True,10,113,8,0,2,3.87
True,17,39,5,0,3,8.11
True,20,145,5,0,4,7.04
True,9,50,11,0,2,4
True,17,22,3,0,5,8.28
True,15,36,7,0,2,7.14
True,20,55,4,0,6,9.45
True,20,47,4,0,1,9.53
True,20,61,5,0,2,9.39
True,15,22,5,0,4,7.28
True,8,95,8,0,2,3.05
True,17,37,5,0,1,8.13
True,14,111,11,0,1,4.38
True,13,32,4,0,4,1.64
True,20,47,8,0,3,9.53
True,15,20,8,0,0,7.3
True,18,15,4,0,1,8.85
True,14,104,6,0,4,5.96
True,20,3,3,0,1,9.97
True,15,83,5,0,2,6.67
True,9,21,4,0,3,4.29
True,20,19,4,0,2,8.3
True,15,121,7,0,1,6.29
True,20,23,4,0,3,9.77
True,9,38,7,0,1,4.12
True,20,25,5,0,3,9.75
True,17,65,5,0,1,6.34
True,20,67,8,0,2,9.33
True,20,119,7,0,1,8.81
True,11,34,6,0,3,5.16
True,15,109,6,0,2,6.41
True,20,35,4,0,1,9.65
True,14,54,8,0,2,6.46
True,11,67,6,0,4,4.83
True,15,141,5,0,2,6.09
True,20,103,7,0,2,8.97
True,15,142,4,0,8,6.08
True,17,37,4,0,1,8.13
True,20,42,7,0,2,9.58
True,20,23,4,0,3,9.77
True,20,66,7,0,1,9.34
True,14,100,4,0,2,6
True,20,70,10,0,1,7.79
True,14,67,4,0,0,6.33
True,17,138,5,0,2,7.12
True,11,48,8,0,2,5.02
True,18,19,4,0,3,8.81
True,15,19,5,0,1,7.31
True,8,115,7,0,4,2.85
True,20,53,4,0,5,6.45
True,20,81,6,0,3,9.19
True,20,55,4,0,3,9.45
True,18,16,5,0,1,7.33
True,13,82,7,0,2,5.68
True,15,124,6,0,3,6.26
True,16,143,10,0,4,6.57
True,20,19,4,0,3,9.81
True,3,44,9,0,5,1.06
True,20,64,5,0,2,9.36
True,16,41,5,0,3,7.59
True,18,120,6,0,3,7.8
True,17,37,6,0,2,8.13
True,20,114,3,0,5,7.35
True,18,35,4,0,3,8.65
True,20,122,4,0,3,8.78
True,20,27,4,0,2,9.73
True,19,42,6,0,4,9.08
True,14,88,9,0,2,6.12
True,20,98,4,0,0,9.02
True,12,42,6,0,3,5.58
True,18,76,11,0,2,8.24
True,12,7,7,0,0,5.93
True,20,68,6,0,4,9.32
True,11,119,6,0,6,4.31
True,20,44,5,0,3,9.56
True,13,144,6,0,0,5.06
True,20,65,4,0,3,9.35
True,20,13,3,0,1,9.87
True,20,74,4,0,1,9.26
True,8,30,6,0,4,3.7
True,15,41,7,0,2,7.09
True,12,138,5,0,0,4.62
True,20,84,6,0,3,9.16
True,20,102,5,0,1,8.98
True,15,41,5,0,4,7.09
True,20,22,11,0,0,9.78
True,20,53,5,0,3,9.47
True,15,37,8,0,0,7.13
True,20,97,5,0,2,9.03
True,17,34,4,0,2,8.16
True,12,135,5,0,3,4.65
True,17,126,10,0,3,7.24
True,20,46,5,0,2,9.54
True,20,89,4,0,1,9.11
True,9,83,6,0,2,3.67
True,10,20,4,0,2,4.8
True,14,60,6,0,4,3.38
True,15,128,5,0,0,6.22
True,20,69,5,0,4,9.31
True,11,38,10,0,0,5.12
True,16,97,6,0,2,5.52
True,14,20,6,0,0,6.8
True,14,50,6,0,2,6.5
True,18,56,6,0,1,8.44
True,20,7,3,0,0,9.93
True,20,59,5,0,2,9.41
True,12,64,4,0,1,5.36
True,20,111,6,0,1,8.89
True,13,12,9,0,1,6.38
True,20,113,8,0,2,7.36
True,20,33,5,0,1,9.67
True,17,54,3,0,0,7.96
True,17,102,5,0,1,7.48
True,18,68,5,0,1,6.81
True,16,86,6,0,7,7.14
True,16,30,5,0,3,7.7
True,17,12,5,0,1,3.85
True,20,87,5,0,4,7.62
True,20,12,3,0,3,9.88
True,20,6,6,0,1,9.94
True,20,97,5,0,5,9.03
True,16,104,6,0,2,6.96
True,19,6,4,0,2,9.44
True,20,76,5,0,3,7.73
True,14,84,4,0,4,6.16
True,20,9,4,0,0,9.91
True,20,22,5,0,2,9.78
True,20,38,5,0,1,9.62
True,16,23,7,0,3,7.77
True,16,28,4,0,3,7.72
True,11,14,6,0,2,5.36
True,20,53,6,0,4,9.47
True,20,110,7,0,2,7.39
True,20,33,6,0,1,8.16
True,14,77,7,0,4,6.23
True,10,42,11,0,0,4.58
True,20,150,4,0,4,8.5
True,20,92,5,0,3,9.08
True,15,39,5,0,4,7.11
True,14,10,10,0,0,6.9
True,17,58,5,0,2,7.92
True,16,21,5,0,2,7.79
True,14,17,6,0,3,6.83
True,17,58,6,0,2,6.41
True,20,16,5,0,2,9.84
True,10,17,6,0,3,4.83
True,20,108,6,0,2,8.92
True,20,125,4,0,1,8.75
True,20,26,3,0,5,9.74
True,12,39,6,0,2,5.61
True,20,54,4,0,2,9.46
True,20,45,4,0,5,9.55
True,20,43,4,0,3,8.06
True,18,4,4,0,0,8.96
True,16,23,6,0,0,7.77
True,14,126,5,0,3,5.74
True,16,46,5,0,1,4.52
True,11,91,4,0,3,4.59
True,20,91,7,0,1,7.58
True,16,64,7,0,3,7.36
True,14,42,5,0,4,5.07
True,15,118,8,0,5,6.32
True,20,4,3,0,1,9.96
True,18,70,7,0,1,8.3
True,20,12,3,0,3,9.88
True,14,55,5,0,1,4.94
True,15,15,4,0,3,7.35
True,20,13,5,0,2,9.87
True,9,56,7,0,4,3.94
True,20,3,3,0,1,9.97
True,20,115,5,0,2,8.85
True,16,69,8,0,6,5.8
True,20,79,4,0,3,9.21
True,11,93,5,0,3,4.57
True,19,15,4,0,3,9.35
True,15,96,5,0,3,6.54
True,20,137,7,0,4,8.63
True,20,69,6,0,4,9.31
True,14,12,6,0,0,6.88
True,12,54,6,0,2,3.95
True,20,29,3,0,1,9.71
True,16,114,4,0,3,6.86
True,17,144,4,0,4,7.06
True,12,33,9,0,0,4.16
True,20,115,8,0,1,8.85
True,15,30,6,0,0,7.2
True,15,8,4,0,1,7.42
True,15,81,6,0,3,6.69
True,20,33,5,0,1,9.67
True,16,65,4,0,2,2.82
True,20,40,4,0,3,9.6
True,15,78,4,0,1,6.72
True,10,85,8,0,3,4.15
True,12,92,8,0,4,5.08
True,12,141,4,0,2,4.59
True,20,50,6,0,2,9.5
True,20,33,3,0,4,9.67
True,15,22,7,0,2,5.77
True,20,39,4,0,2,9.61
True,11,67,7,0,0,4.83
True,20,35,5,0,3,9.65
True,11,131,7,0,9,4.19
True,14,5,4,0,0,6.95
True,20,31,5,0,2,8.18
True,14,5,5,0,1,6.95
True,20,36,4,0,3,9.64
True,20,137,4,0,3,8.63
True,15,78,5,0,4,5.21
True,17,57,5,0,3,7.93
True,12,95,6,0,3,5.05
True,20,15,6,0,1,9.85
True,16,28,5,0,1,7.72
True,12,131,8,0,2,4.69
True,20,15,5,0,2,9.85
True,12,24,9,0,0,5.76
True,16,35,5,0,1,7.65
True,20,32,9,0,4,9.68
True,20,8,3,0,1,9.92
True,20,142,5,0,3,8.58
True,20,42,5,0,4,9.58
True,15,77,10,0,1,5.22
True,19,16,5,0,0,9.34
True,12,52,6,0,4,5.48
True,15,98,5,0,3,5.01
True,16,15,5,0,0,7.85
True,15,18,5,0,1,5.81
True,7,35,10,0,4,3.15
True,11,10,7,0,0,5.4
True,19,23,5,0,2,9.27
True,15,96,6,0,2,6.54
True,20,16,3,0,3,9.84
True,14,48,6,0,1,6.52
True,19,84,6,0,4,7.15
True,7,82,6,0,3,2.68
True,20,111,4,0,4,8.89
True,20,89,4,0,2,9.11
True,16,42,5,0,1,7.58
True,20,68,4,0,2,9.32
True,13,15,4,0,2,4.84
True,19,66,5,0,4,8.84
True,20,41,4,0,2,8.08
True,11,130,6,0,3,4.2
True,16,132,4,0,3,6.68
True,14,65,5,0,2,6.35
True,15,17,4,0,1,7.33
True,10,83,6,0,0,2.66
True,20,82,4,0,0,7.67
True,16,28,6,0,2,7.72
True,16,42,5,0,4,7.58
True,20,47,4,0,2,9.53
True,20,9,6,0,1,9.91
True,19,16,4,0,2,9.34
True,20,43,4,0,5,9.57
True,16,148,4,0,5,6.52
True,14,17,5,0,1,6.83
True,16,56,6,0,4,7.44
True,19,30,6,0,3,9.2
True,18,3,3,0,1,8.97
True,20,15,3,0,4,6.83
True,18,47,6,0,1,8.53
True,11,16,4,0,2,5.34
True,16,18,6,0,1,7.82
True,20,142,7,0,1,8.58
True,9,114,4,0,2,1.85
True,12,82,4,0,3,5.18
True,20,47,4,0,1,9.53
True,14,116,5,0,2,5.84
True,15,4,4,0,0,7.46
True,15,41,4,0,7,5.58
True,13,92,6,0,1,4.07
True,9,112,5,0,0,3.38
True,20,131,6,0,1,8.69
True,20,51,4,0,2,6.47
True,16,21,6,0,1,7.79
True,11,18,6,0,2,5.32
True,18,30,4,0,2,8.7
True,19,50,4,0,3,7.49
True,15,42,5,0,3,7.08
True,20,29,7,0,1,8.2
True,17,104,7,0,2,7.46
True,20,22,4,0,4,9.78
True,20,32,6,0,0,9.68
True,20,21,5,0,0,9.79
True,10,9,5,0,1,4.91
True,14,70,5,0,3,6.3
True,20,60,6,0,2,9.4
