VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,20,23,2,4,3,9.77
True,19,13,1,5,1,9.37
True,20,96,2,4,0,9.040001
True,19,10,2,4,1,9.4
True,20,35,1,3,2,9.65
True,15,54,3,2,3,6.96
True,17,3,3,0,1,8.47
True,12,23,4,2,3,5.77
True,14,13,4,2,2,6.87
True,20,45,2,4,1,9.55
True,20,78,1,7,2,9.22
True,15,41,4,1,4,7.09
True,7,12,2,3,1,3.38
True,8,83,4,7,0,3.170001
True,20,36,2,5,3,9.64
True,13,14,6,4,2,6.36
True,10,35,3,8,1,4.65
True,16,10,6,0,0,7.9
True,16,94,0,8,3,7.06
True,11,19,3,3,2,5.31
True,15,79,5,2,3,6.710001
True,20,8,4,0,0,9.92
True,20,8,5,1,0,9.92
True,16,9,6,1,0,7.91
True,17,31,5,1,4,8.19
True,15,13,2,2,1,7.37
True,14,69,5,1,3,6.31
True,15,49,2,8,1,7.01
True,20,25,1,4,3,9.75
True,18,55,2,7,2,8.45
True,16,23,4,3,2,7.77
True,20,12,2,2,1,9.88
True,16,40,2,4,3,7.6
True,20,42,5,3,3,9.58
True,8,37,6,2,3,3.63
True,6,8,3,5,0,2.92
True,17,30,3,3,4,8.2
True,15,27,1,6,2,7.23
True,20,25,3,2,2,9.75
True,19,7,3,1,0,9.43
True,13,20,5,4,2,6.3
True,15,10,5,1,1,7.4
True,20,36,2,4,5,9.64
True,20,41,4,2,3,9.59
True,20,39,5,1,2,9.61
True,20,15,4,3,1,9.85
True,20,65,3,3,2,9.35
True,20,44,5,0,0,9.56
True,20,32,3,4,1,9.68
True,20,37,3,2,0,9.63
True,8,74,5,5,3,3.26
True,14,16,4,7,0,6.84
True,20,41,2,6,3,9.59
True,6,19,5,4,1,2.81
True,16,56,4,2,4,7.44
True,15,9,3,3,0,7.41
True,20,20,2,2,2,9.8
True,20,7,6,0,1,9.93
True,20,21,1,5,2,9.79
True,20,120,2,5,3,8.800001
True,20,37,0,4,2,9.63
True,20,39,1,4,3,9.61
True,20,89,2,4,3,9.110001
True,20,24,4,1,1,9.76
True,8,32,0,6,3,3.68
True,20,71,2,3,0,9.29
True,20,81,4,4,2,9.190001
True,20,53,1,5,4,9.47
True,10,115,2,7,1,3.850001
True,15,9,3,1,1,7.41
True,17,33,4,3,2,8.17
True,20,12,2,2,0,9.88
True,16,58,5,2,3,7.42
True,15,26,2,2,2,7.24
True,19,52,5,1,3,8.98
True,20,9,1,4,0,9.91
True,16,13,1,3,1,7.87
True,20,54,3,1,2,9.46
True,15,7,1,3,0,7.43
True,11,33,0,7,4,5.17
True,20,27,3,5,2,9.73
True,19,12,2,3,0,9.38
True,16,13,5,1,2,7.87
True,13,70,3,3,4,5.8
True,20,90,1,5,5,9.1
True,13,71,4,4,2,5.79
True,20,18,4,2,0,9.82
True,20,28,0,4,3,9.72
True,9,26,0,8,1,4.24
True,17,38,3,2,3,8.12
True,14,12,4,2,1,6.88
True,18,50,3,4,5,8.5
True,20,13,5,1,0,9.87
True,20,38,3,3,0,9.62
True,14,60,3,6,1,6.4
True,12,49,1,9,0,5.51
True,20,19,4,4,2,9.81
True,20,54,3,5,5,9.46
True,20,8,4,1,1,9.92
True,20,9,4,0,1,9.91
True,18,11,5,0,1,8.89
True,20,30,3,1,3,9.7
True,20,52,2,4,8,9.48
True,19,101,1,9,0,8.490001
True,20,7,1,3,2,9.93
True,16,12,0,4,1,7.88
True,20,79,3,10,4,7.700002
True,13,66,0,10,2,5.84
True,20,22,2,3,4,9.78
True,16,22,4,1,4,7.78
True,9,14,4,3,1,4.36
True,20,33,0,6,3,9.67
True,14,35,4,2,3,6.65
True,20,9,2,1,1,9.91
True,12,113,0,5,3,4.870001
True,20,12,3,4,1,9.88
True,16,11,4,1,2,7.89
True,17,37,0,8,4,8.13
True,20,24,2,4,4,9.76
True,20,19,4,3,2,9.81
True,19,21,3,2,1,9.29
True,19,52,1,5,3,8.98
True,15,125,5,2,2,6.250001
True,20,29,3,1,5,9.71
True,20,8,4,1,1,9.92
True,17,17,2,3,0,8.33
True,10,24,7,1,2,4.76
True,20,46,1,4,0,9.54
True,20,13,2,2,3,9.87
True,11,37,2,4,4,5.13
True,18,48,0,4,3,8.52
True,20,9,4,0,2,9.91
True,17,15,0,4,2,8.35
True,16,18,6,1,0,7.82
True,18,23,3,3,1,8.77
True,20,41,2,3,4,9.59
True,20,74,4,1,3,9.26
True,20,53,1,6,4,9.47
True,17,18,1,3,0,8.32
True,13,19,1,4,2,6.31
True,17,40,0,4,3,8.1
True,15,119,2,7,4,6.310001
True,20,21,2,2,1,9.79
True,16,7,6,1,0,7.93
True,20,16,3,2,2,9.84
True,20,13,2,1,1,9.87
True,15,28,0,6,4,7.22
True,15,3,3,0,1,7.47
True,15,90,3,3,1,6.6
True,20,36,3,3,2,9.64
True,18,12,2,1,3,8.88
True,20,15,4,3,0,9.85
True,20,57,1,7,1,9.43
True,19,68,0,5,3,8.820001
True,18,18,4,1,0,8.82
True,15,22,2,6,0,7.28
True,16,25,0,5,3,7.75
True,20,26,3,3,2,9.74
True,20,44,2,2,3,9.56
True,20,47,3,7,3,9.53
True,20,32,4,5,2,9.68
True,18,17,1,4,2,8.83
True,20,39,1,5,2,9.61
True,16,7,3,1,0,7.93
True,15,48,4,1,2,7.02
True,20,13,4,0,1,9.87
True,20,11,1,3,2,9.89
True,17,65,3,3,2,7.85
True,20,25,4,2,1,9.75
True,20,18,4,0,1,9.82
True,16,9,5,2,0,7.91
True,18,30,1,4,4,8.7
True,14,31,0,7,1,6.69
True,20,84,3,3,1,9.160001
True,20,9,3,3,0,9.91
True,20,28,4,1,2,9.72
True,20,114,1,3,4,8.860001
True,18,25,4,3,0,8.75
True,20,30,3,6,1,9.7
True,20,18,5,2,0,9.82
True,20,7,3,2,0,9.93
True,20,39,3,3,1,9.61
True,20,28,2,4,4,9.72
True,14,74,2,7,3,6.26
True,13,72,4,5,3,5.78
True,18,62,4,7,3,8.38
True,3,17,6,0,1,1.33
True,17,13,4,2,2,8.37
True,20,18,0,4,1,9.82
True,17,38,4,3,3,8.12
True,18,65,5,3,3,8.35
True,20,26,4,0,2,9.74
True,14,48,3,2,1,6.52
True,15,20,3,2,3,7.3
True,20,7,1,4,2,9.93
True,10,70,3,3,2,4.3
True,20,29,3,2,2,9.71
True,19,9,3,1,3,9.41
True,20,24,4,4,1,9.76
True,20,81,3,3,2,9.190001
True,20,12,1,3,1,9.88
True,12,9,8,0,1,5.91
True,16,16,3,1,2,7.84
True,19,16,1,3,2,9.34
True,20,24,3,0,2,9.76
True,15,96,5,4,0,6.54
True,17,13,2,2,2,8.37
True,14,17,2,5,0,6.83
True,17,44,3,2,3,8.06
True,20,10,5,2,1,9.9
True,20,26,1,3,4,9.74
True,20,95,2,9,4,9.05
True,17,79,1,5,3,7.710001
True,20,13,3,3,1,9.87
True,20,4,3,1,1,9.96
True,19,68,0,9,3,8.820001
True,20,8,3,2,0,9.92
True,17,102,4,3,3,7.48
True,20,13,5,1,1,9.87
True,15,46,2,4,2,7.04
True,20,30,3,3,3,9.7
True,20,17,3,4,1,9.83
True,15,83,2,6,6,6.670001
True,20,93,5,3,2,9.070001
True,20,40,2,2,1,9.6
True,18,15,7,1,2,8.85
True,19,78,1,6,3,8.72
True,16,142,3,10,2,6.580001
True,15,25,2,7,2,7.25
True,20,32,0,5,3,9.68
True,20,22,1,5,0,9.78
True,20,7,4,2,0,9.93
True,20,37,7,3,2,9.63
True,3,19,7,4,2,1.31
True,20,54,2,2,4,9.46
True,15,27,4,5,3,7.23
True,20,5,5,0,0,9.95
True,20,13,3,1,1,9.87
True,14,95,1,5,3,6.050001
True,20,25,3,2,3,9.75
True,20,47,3,3,3,9.53
True,16,37,2,2,4,7.63
True,13,22,3,4,1,6.28
True,20,39,3,4,2,9.61
True,20,27,1,3,4,9.73
True,16,5,4,1,0,7.95
True,15,64,0,10,2,6.86
True,11,6,5,1,0,5.44
True,19,9,3,1,1,7.890001
True,12,19,4,0,1,5.81
True,20,15,1,3,1,9.85
True,20,20,3,3,2,9.8
True,20,18,6,2,2,9.82
True,17,12,6,2,0,8.38
True,20,54,1,6,1,9.46
True,13,20,5,1,3,6.3
True,20,25,4,3,3,9.75
True,20,6,6,0,1,9.94
True,12,27,5,6,1,5.73
True,10,13,6,4,1,4.87
True,11,21,3,4,3,5.29
True,19,8,3,3,0,9.42
True,20,36,3,2,1,9.64
True,20,15,0,4,3,9.85
True,11,70,2,5,7,4.8
True,19,31,1,5,1,9.19
True,20,18,2,3,2,9.82
True,17,8,4,2,0,8.42
True,20,4,0,4,1,9.96
True,19,64,3,4,2,8.860001
True,16,15,4,2,3,7.85
True,17,24,4,3,2,8.26
True,20,92,2,6,1,9.080001
True,9,93,4,7,2,3.570001
True,20,5,3,1,1,9.95
True,20,17,3,3,0,9.83
True,20,45,3,3,1,9.55
True,15,3,3,0,1,7.47
True,20,69,4,5,5,9.31
